query_name,query_name_key,name,name_key,symbol,isin,issuco_custno,share_type,issue_date,source,source_detail,last_refresh_ts
뷰웍스,뷰웍스,뷰웍스,뷰웍스,100120,KR7100120005,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
SK오션플랜트,sk오션플랜트,SK오션플랜트,sk오션플랜트,100090,KR7100090000,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
인지소프트,인지소프트,인지소프트,인지소프트,100030,KR7100030006,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
이지케어텍,이지케어텍,이지케어텍,이지케어텍,099750,KR7099750002,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
DGI,dgi,DGI,dgi,099520,KR7099520009,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
모베이스,모베이스,모베이스,모베이스,101330,KR7101330009,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
에코앤드림,에코앤드림,에코앤드림,에코앤드림,101360,KR7101360006,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
아이엠,아이엠,아이엠,아이엠,101390,KR7101390003,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
엔시트론,엔시트론,엔시트론,엔시트론,101400,KR7101400000,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
일진전기,일진전기,일진전기,일진전기,103590,KR7103590006,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
에스앤더블류,에스앤더블류,에스앤더블류,에스앤더블류,103230,KR7103230009,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
풍산,풍산,풍산,풍산,103140,KR7103140000,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
아하정보통신,아하정보통신,아하정보통신,아하정보통신,102950,KR7102950003,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
코오롱생명과학,코오롱생명과학,코오롱생명과학,코오롱생명과학,102940,KR7102940004,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
이엔에프테크놀로지,이엔에프테크놀로지,이엔에프테크놀로지,이엔에프테크놀로지,102710,KR7102710001,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
이연제약,이연제약,이연제약,이연제약,102460,KR7102460003,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
케이옥션,케이옥션,케이옥션,케이옥션,102370,KR7102370004,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
동성케미컬,동성케미컬,동성케미컬,동성케미컬,102260,KR7102260007,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
어보브반도체,어보브반도체,어보브반도체,어보브반도체,102120,KR7102120003,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
우양에이치씨,우양에이치씨,우양에이치씨,우양에이치씨,101970,KR7101970002,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
인화정공,인화정공,인화정공,인화정공,101930,KR7101930006,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
위메이드맥스,위메이드맥스,위메이드맥스,위메이드맥스,101730,KR7101730000,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
한국정밀기계,한국정밀기계,한국정밀기계,한국정밀기계,101680,KR7101680007,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
하이드로리튬,하이드로리튬,하이드로리튬,하이드로리튬,101670,KR7101670008,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
해태제과식품,해태제과식품,해태제과식품,해태제과식품,101530,KR7101530004,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
에스앤에스텍,에스앤에스텍,에스앤에스텍,에스앤에스텍,101490,KR7101490001,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
스맥,스맥,스맥,스맥,099440,KR7099440000,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
바이오플러스,바이오플러스,바이오플러스,바이오플러스,099430,KR7099430001,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
동방선기,동방선기,동방선기,동방선기,099410,KR7099410003,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
씨젠,씨젠,씨젠,씨젠,096530,KR7096530001,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
와이즈넛,와이즈넛,와이즈넛,와이즈넛,096250,KR7096250006,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
크레버스,크레버스,크레버스,크레버스,096240,KR7096240007,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
에스에너지,에스에너지,에스에너지,에스에너지,095910,KR7095910006,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
웅진씽크빅,웅진씽크빅,웅진씽크빅,웅진씽크빅,095720,KR7095720009,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
제넥신,제넥신,제넥신,제넥신,095700,KR7095700001,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
네오위즈,네오위즈,네오위즈,네오위즈,095660,KR7095660007,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
테스,테스,테스,테스,095610,KR7095610002,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
AJ네트웍스,aj네트웍스,AJ네트웍스,aj네트웍스,095570,KR7095570008,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
미래나노텍,미래나노텍,미래나노텍,미래나노텍,095500,KR7095500005,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
ISC,isc,ISC,isc,095340,KR7095340006,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
웨이브일렉트로,웨이브일렉트로,웨이브일렉트로,웨이브일렉트로,095270,KR7095270005,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
신화프리텍,신화프리텍,신화프리텍,신화프리텍,095190,KR7095190005,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
제이엠티,제이엠티,제이엠티,제이엠티,094970,KR7094970001,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
푸른기술,푸른기술,푸른기술,푸른기술,094940,KR7094940004,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
네오리진,네오리진,네오리진,네오리진,094860,KR7094860004,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
참좋은여행,참좋은여행,참좋은여행,참좋은여행,094850,KR7094850005,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
슈프리마에이치큐,슈프리마에이치큐,슈프리마에이치큐,슈프리마에이치큐,094840,KR7094840006,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
대창솔루션,대창솔루션,대창솔루션,대창솔루션,096350,KR7096350004,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
알에프세미,알에프세미,알에프세미,알에프세미,096610,KR7096610001,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
브레인즈컴퍼니,브레인즈컴퍼니,브레인즈컴퍼니,브레인즈컴퍼니,099390,KR7099390007,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
에스코넥,에스코넥,에스코넥,에스코넥,096630,KR7096630009,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
쎄트렉아이,쎄트렉아이,쎄트렉아이,쎄트렉아이,099320,KR7099320004,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
SDN,sdn,SDN,sdn,099220,KR7099220006,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
아이센스,아이센스,아이센스,아이센스,099190,KR7099190001,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
에스티오,에스티오,에스티오,에스티오,098660,KR7098660004,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
고영,고영,고영,고영,098460,KR7098460009,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
마이크로컨텍솔,마이크로컨텍솔,마이크로컨텍솔,마이크로컨텍솔,098120,KR7098120009,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
한텍,한텍,한텍,한텍,098070,KR7098070006,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
CJ제일제당,cj제일제당,CJ제일제당,cj제일제당,097950,KR7097950000,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
효성오앤비,효성오앤비,효성오앤비,효성오앤비,097870,KR7097870000,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
윈팩,윈팩,윈팩,윈팩,097800,KR7097800007,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
에코볼트,에코볼트,에코볼트,에코볼트,097780,KR7097780001,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
엠씨넥스,엠씨넥스,엠씨넥스,엠씨넥스,097520,KR7097520001,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
HJ중공업,hj중공업,HJ중공업,hj중공업,097230,KR7097230007,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
엘디티,엘디티,엘디티,엘디티,096870,KR7096870001,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
SK이노베이션,sk이노베이션,SK이노베이션,sk이노베이션,096770,KR7096770003,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
JW홀딩스,jw홀딩스,JW홀딩스,jw홀딩스,096760,KR7096760004,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
에이루트,에이루트,에이루트,에이루트,096690,KR7096690003,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
씨앗,씨앗,씨앗,씨앗,103660,KR7103660007,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
디에스엠,디에스엠,디에스엠,디에스엠,104040,KR7104040001,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
코이즈,코이즈,코이즈,코이즈,121850,KR7121850002,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
아이패밀리에스씨,아이패밀리에스씨,아이패밀리에스씨,아이패밀리에스씨,114840,KR7114840002,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
케이씨에스,케이씨에스,케이씨에스,케이씨에스,115500,KR7115500001,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
씨유메디칼,씨유메디칼,씨유메디칼,씨유메디칼,115480,KR7115480006,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
HLB테라퓨틱스,hlb테라퓨틱스,HLB테라퓨틱스,hlb테라퓨틱스,115450,KR7115450009,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
우리넷,우리넷,우리넷,우리넷,115440,KR7115440000,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
인포바인,인포바인,인포바인,인포바인,115310,KR7115310005,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
큐리언트,큐리언트,큐리언트,큐리언트,115180,KR7115180002,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
휴맥스,휴맥스,휴맥스,휴맥스,115160,KR7115160004,,보통주,,KRX-상장종목정보,https://apis.data.go.kr/1160100/service/GetKrxListedInfoService/getItemInfo?serviceKey=4344393cd8b52efbda50379ba1a98afa85ab94b28f93f998d3de23d8f5700488&numOfRows=4000&pageNo=1&resultType=json&basDt=20260430,2026-05-05
